Subclass,Order,Family,Genus,Species,Genus_species,GenusSpaceSpecies,area_sqkm,Endemic_lessthan149246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Dipturus,wuhanlingi,Dipturus_wuhanlingi,Dipturus wuhanlingi,210700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Hongeo,koreana,Hongeo_koreana,Hongeo koreana,10969,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,circularis,Leucoraja_circularis,Leucoraja circularis,1271491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,compagnoi,Leucoraja_compagnoi,Leucoraja compagnoi,3975,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,elaineae,Leucoraja_elaineae,Leucoraja elaineae,3975,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,erinacea,Leucoraja_erinacea,Leucoraja erinacea,436610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,fullonica,Leucoraja_fullonica,Leucoraja fullonica,1272940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,garmani,Leucoraja_garmani,Leucoraja garmani,314555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,lentiginosa,Leucoraja_lentiginosa,Leucoraja lentiginosa,123536,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,leucosticta,Leucoraja_leucosticta,Leucoraja leucosticta,172117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,longirostris,Leucoraja_longirostris,Leucoraja longirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,melitensis,Leucoraja_melitensis,Leucoraja melitensis,142311,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,naevus,Leucoraja_naevus,Leucoraja naevus,1453727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,ocellata,Leucoraja_ocellata,Leucoraja ocellata,1396071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,pristispina,Leucoraja_pristispina,Leucoraja pristispina,88549,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,wallacei,Leucoraja_wallacei,Leucoraja wallacei,242769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Leucoraja,yucatanensis,Leucoraja_yucatanensis,Leucoraja yucatanensis,3233,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Malacoraja,kreffti,Malacoraja_kreffti,Malacoraja kreffti,40233,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Malacoraja,obscura,Malacoraja_obscura,Malacoraja obscura,2453,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Malacoraja,senta,Malacoraja_senta,Malacoraja senta,1385644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Malacoraja,spinacidermis,Malacoraja_spinacidermis,Malacoraja spinacidermis,1133248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Neoraja,africana,Neoraja_africana,Neoraja africana,17166,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Neoraja,caerulea,Neoraja_caerulea,Neoraja caerulea,99492,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Neoraja,carolinensis,Neoraja_carolinensis,Neoraja carolinensis,99492,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Neoraja,iberica,Neoraja_iberica,Neoraja iberica,27569,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Neoraja,stehmanni,Neoraja_stehmanni,Neoraja stehmanni,111686,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,acutispina,Okamejei_acutispina,Okamejei acutispina,598125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,arafurensis,Okamejei_arafurensis,Okamejei arafurensis,34015,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,boesemani,Okamejei_boesemani,Okamejei boesemani,1051613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,cairae,Okamejei_cairae,Okamejei cairae,137896,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,heemstrai,Okamejei_heemstrai,Okamejei heemstrai,8343,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,hollandi,Okamejei_hollandi,Okamejei hollandi,101048,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,kenojei,Okamejei_kenojei,Okamejei kenojei,897591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,leptoura,Okamejei_leptoura,Okamejei leptoura,134594,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,meerdervoortii,Okamejei_meerdervoortii,Okamejei meerdervoortii,368231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,mengae,Okamejei_mengae,Okamejei mengae,420,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,ornata,Okamejei_ornata,Okamejei ornata,608,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,panayensis,Okamejei_panayensis,Okamejei panayensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,picta,Okamejei_picta,Okamejei picta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Okamejei,schmidti,Okamejei_schmidti,Okamejei schmidti,4885,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Orbiraja,jensenae,Orbiraja_jensenae,Orbiraja jensenae,520,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Orbiraja,philipi,Orbiraja_philipi,Orbiraja philipi,520,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Orbiraja,powelli,Orbiraja_powelli,Orbiraja powelli,399444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,africana,Raja_africana,Raja africana,261360168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,asterias,Raja_asterias,Raja asterias,685619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,brachyura,Raja_brachyura,Raja brachyura,685619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,clavata,Raja_clavata,Raja clavata,685619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,herwigi,Raja_herwigi,Raja herwigi,2747,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,maderensis,Raja_maderensis,Raja maderensis,352,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,mauritaniensus,Raja_mauritaniensus,Raja mauritaniensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,microocellata,Raja_microocellata,Raja microocellata,352,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,miraletus,Raja_miraletus,Raja miraletus,766540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,montagui,Raja_montagui,Raja montagui,766540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,ocellifera,Raja_ocellifera,Raja ocellifera,29759,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,parva,Raja_parva,Raja parva,228176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,pita,Raja_pita,Raja pita,253,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,polystigma,Raja_polystigma,Raja polystigma,371831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,radula,Raja_radula,Raja radula,515189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,straeleni,Raja_straeleni,Raja straeleni,790500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Raja,undulata,Raja_undulata,Raja undulata,790500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,annandalei,Rajella_annandalei,Rajella annandalei,2191,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,barnardi,Rajella_barnardi,Rajella barnardi,897719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,bathyphila,Rajella_bathyphila,Rajella bathyphila,1437572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,bigelowi,Rajella_bigelowi,Rajella bigelowi,2214013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,caudaspinosa,Rajella_caudaspinosa,Rajella caudaspinosa,246405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,challengeri,Rajella_challengeri,Rajella challengeri,41846,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,dissimilis,Rajella_dissimilis,Rajella dissimilis,555562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,eisenhardti,Rajella_eisenhardti,Rajella eisenhardti,45,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,fuliginea,Rajella_fuliginea,Rajella fuliginea,411069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,fyllae,Rajella_fyllae,Rajella fyllae,4534398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,kukujevi,Rajella_kukujevi,Rajella kukujevi,196588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,leoparda,Rajella_leoparda,Rajella leoparda,880884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,lintea,Rajella_lintea,Rajella lintea,1754543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,nigerrima,Rajella_nigerrima,Rajella nigerrima,48291,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,paucispinosa,Rajella_paucispinosa,Rajella paucispinosa,4,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,purpuriventralis,Rajella_purpuriventralis,Rajella purpuriventralis,20474,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,ravidula,Rajella_ravidula,Rajella ravidula,143851,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rajella,sadowskii,Rajella_sadowskii,Rajella sadowskii,25735,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rostroraja,ackleyi,Rostroraja_ackleyi,Rostroraja ackleyi,3783,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rostroraja,alba,Rostroraja_alba,Rostroraja alba,3783,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rostroraja,bahamensis,Rostroraja_bahamensis,Rostroraja bahamensis,74,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rostroraja,cervigoni,Rostroraja_cervigoni,Rostroraja cervigoni,109190,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rostroraja,eglanteria,Rostroraja_eglanteria,Rostroraja eglanteria,701244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rostroraja,equatorialis,Rostroraja_equatorialis,Rostroraja equatorialis,185673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rostroraja,texana,Rostroraja_texana,Rostroraja texana,298282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Rostroraja,velezi,Rostroraja_velezi,Rostroraja velezi,101976,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Rajidae,Spiniraja,whitleyi,Spiniraja_whitleyi,Spiniraja whitleyi,530443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Arctoraja,sexoculata,Arctoraja_sexoculata,Arctoraja sexoculata,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Arhynchobatis,asperrimus,Arhynchobatis_asperrimus,Arhynchobatis asperrimus,57240,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Atlantoraja,castelnaui,Atlantoraja_castelnaui,Atlantoraja castelnaui,661711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Atlantoraja,cyclophora,Atlantoraja_cyclophora,Atlantoraja cyclophora,551670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Atlantoraja,platana,Atlantoraja_platana,Atlantoraja platana,737749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,abyssicola,Bathyraja_abyssicola,Bathyraja abyssicola,926037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,aguja,Bathyraja_aguja,Bathyraja aguja,926037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,albomaculata,Bathyraja_albomaculata,Bathyraja albomaculata,320254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,aleutica,Bathyraja_aleutica,Bathyraja aleutica,836870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,andriashevi,Bathyraja_andriashevi,Bathyraja andriashevi,116647,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,arctowski,Bathyraja_arctowski,Bathyraja arctowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,bergi,Bathyraja_bergi,Bathyraja bergi,468863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,brachyurops,Bathyraja_brachyurops,Bathyraja brachyurops,1058317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,cousseauae,Bathyraja_cousseauae,Bathyraja cousseauae,516483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,diplotaenia,Bathyraja_diplotaenia,Bathyraja diplotaenia,86201,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,eatonii,Bathyraja_eatonii,Bathyraja eatonii,276487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,fedorovi,Bathyraja_fedorovi,Bathyraja fedorovi,773207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,griseocauda,Bathyraja_griseocauda,Bathyraja griseocauda,1303588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,hesperafricana,Bathyraja_hesperafricana,Bathyraja hesperafricana,31409,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,interrupta,Bathyraja_interrupta,Bathyraja interrupta,194579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,irrasa,Bathyraja_irrasa,Bathyraja irrasa,39909,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,ishiharai,Bathyraja_ishiharai,Bathyraja ishiharai,2655,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,isotrachys,Bathyraja_isotrachys,Bathyraja isotrachys,1425018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,kincaidii,Bathyraja_kincaidii,Bathyraja kincaidii,136328,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,leucomelanos,Bathyraja_leucomelanos,Bathyraja leucomelanos,1407,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,lindbergi,Bathyraja_lindbergi,Bathyraja lindbergi,449171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,longicauda,Bathyraja_longicauda,Bathyraja longicauda,449171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,maccaini,Bathyraja_maccaini,Bathyraja maccaini,243892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,macloviana,Bathyraja_macloviana,Bathyraja macloviana,846526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,maculata,Bathyraja_maculata,Bathyraja maculata,1276659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,magellanica,Bathyraja_magellanica,Bathyraja magellanica,768386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,mariposa,Bathyraja_mariposa,Bathyraja mariposa,10524,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,matsubarai,Bathyraja_matsubarai,Bathyraja matsubarai,96339,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,meridionalis,Bathyraja_meridionalis,Bathyraja meridionalis,775896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,microtrachys,Bathyraja_microtrachys,Bathyraja microtrachys,42324,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,minispinosa,Bathyraja_minispinosa,Bathyraja minispinosa,947114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,multispinis,Bathyraja_multispinis,Bathyraja multispinis,1115225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,murrayi,Bathyraja_murrayi,Bathyraja murrayi,117879,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,pacifica,Bathyraja_pacifica,Bathyraja pacifica,1084,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,pallida,Bathyraja_pallida,Bathyraja pallida,4652,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,panthera,Bathyraja_panthera,Bathyraja panthera,9310,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,papilionifera,Bathyraja_papilionifera,Bathyraja papilionifera,33067,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,parmifera,Bathyraja_parmifera,Bathyraja parmifera,2114325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,peruana,Bathyraja_peruana,Bathyraja peruana,82995,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,richardsoni,Bathyraja_richardsoni,Bathyraja richardsoni,1542873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,scaphiops,Bathyraja_scaphiops,Bathyraja scaphiops,499769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,schroederi,Bathyraja_schroederi,Bathyraja schroederi,65700,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,shuntovi,Bathyraja_shuntovi,Bathyraja shuntovi,450044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,smirnovi,Bathyraja_smirnovi,Bathyraja smirnovi,1490130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,smithii,Bathyraja_smithii,Bathyraja smithii,104083,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,spinicauda,Bathyraja_spinicauda,Bathyraja spinicauda,3677629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,spinosissima,Bathyraja_spinosissima,Bathyraja spinosissima,336790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,taranetzi,Bathyraja_taranetzi,Bathyraja taranetzi,156897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,trachouros,Bathyraja_trachouros,Bathyraja trachouros,69826,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,trachura,Bathyraja_trachura,Bathyraja trachura,1877112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,tunae,Bathyraja_tunae,Bathyraja tunae,5004,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Rajiformes,Arhynchobatidae,Bathyraja,tzinovskii,Bathyraja_tzinovskii,Bathyraja tzinovskii,39511,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
