"","order_name","family_name","genus_name","species_name","scientific_name","upper_depth_iucn_api","lower_depth_iucn_api","upper_depth_genus_mean","lower_depth_genus_mean","upper_depth_combined","lower_depth_combined","num_surface_cells_dissolved_oxygen","num_total_cells_dissolved_oxygen","num_depths_dissolved_oxygen","extreme_min_dissolved_oxygen_micromoles_per_kg","extreme_max_dissolved_oxygen_micromoles_per_kg","extreme_dif_dissolved_oxygen_micromoles_per_kg","average_dissolved_oxygen_micromoles_per_kg","num_surface_cells_temperature","num_total_cells_temperature","num_depths_temperature","extreme_min_temperature_celsius","extreme_max_temperature_celsius","extreme_dif_temperature_celsius","average_temperature_celsius"
"213","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","dussumieri","Carcharhinus dussumieri",0,100,1.34285714285714,222.942857142857,0,100,24,1373,21,0,306.709228515625,294.577453613281,144.514218817292,93,17187,21,4.16199016571045,35.6816902160645,26.0506992340088,25.1266039766594
"214","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","falciformis","Carcharhinus falciformis",18,500,1.34285714285714,222.942857142857,18,500,79,465027,33,0,380.169738769531,374.896881103516,156.66580283972,317,7422058,33,-1.98351001739502,44.2368125915527,37.5705108642578,18.7936902899205
"215","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","fitzroyensis","Carcharhinus fitzroyensis",0,40,1.34285714285714,222.942857142857,0,40,15,1004,9,58.7150726318359,239.355834960938,153.615447998047,198.532079081136,57,13184,9,2.88361001014709,32.3907127380371,26.2411994934082,27.425955020687
"216","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","galapagensis","Carcharhinus galapagensis",0,285,1.34285714285714,222.942857142857,0,285,77,21055,28,0,276.905914306641,275.307464599609,186.217679591361,306,244259,28,2.478600025177,34.0424880981445,28.8861103057861,21.8439662098434
"217","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","humani","Carcharhinus humani",0,43,1.34285714285714,222.942857142857,0,43,60,177,10,6.98046731948853,250.449096679688,208.375381469727,199.389553695075,240,2084,10,3.74779009819031,32.7049903869629,25.9642200469971,26.1535910406863
"218","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","isodon","Carcharhinus isodon",0,20,1.34285714285714,222.942857142857,0,20,66,185,5,112.316444396973,257.847137451172,112.967758178711,205.049681709908,264,1869,5,6.63688993453979,30.3610897064209,22.0610904693604,24.1878623033731
"219","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","leiodon","Carcharhinus leiodon",0,40,1.34285714285714,222.942857142857,0,40,17,324,9,0,306.709228515625,294.577453613281,189.783032782284,66,5783,9,4.9386100769043,35.6816902160645,25.6203002929688,25.535466250717
"220","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","leucas","Carcharhinus leucas",0,164,1.34285714285714,222.942857142857,0,164,90,26912,24,0,331.996704101562,294.577453613281,180.531424857171,360,204244,24,1.70748996734619,35.6816902160645,27.4552192687988,24.5702127253126
"221","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","limbatus","Carcharhinus limbatus",0,140,1.34285714285714,222.942857142857,0,140,81,28909,23,0,331.996704101562,294.577453613281,185.446209135915,324,232704,23,-1.74990999698639,44.2368125915527,37.5705108642578,24.1465189148189
"222","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","longimanus","Carcharhinus longimanus",0,1082,1.34285714285714,222.942857142857,0,1082,88,808497,49,0,380.169738769531,374.896881103516,157.865192689795,353,12892378,49,-1.98351001739502,44.2368125915527,37.5705108642578,16.2244827930322
"223","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","macloti","Carcharhinus macloti",0,200,1.34285714285714,222.942857142857,0,200,59,12049,25,0,306.709228515625,294.577453613281,168.024067144847,234,127400,25,0.793610036373138,35.6816902160645,28.7154903411865,25.9947329705551
"224","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","melanopterus","Carcharhinus melanopterus",0,75,1.34285714285714,222.942857142857,0,75,81,16147,16,0,308.073760986328,294.577453613281,192.747131339151,325,123808,16,2.50650000572205,35.6816902160645,27.4537200927734,26.7615969197083
"225","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","obscurus","Carcharhinus obscurus",0,500,1.34285714285714,222.942857142857,0,500,87,42493,37,0,331.996704101562,275.307464599609,177.531887277399,351,559588,37,1.70748996734619,34.0424880981445,28.8861103057861,19.7171379408534
"226","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","obscurus","Carcharhinus obscurus",0,500,1.34285714285714,222.942857142857,0,500,87,42493,37,0,331.996704101562,275.307464599609,177.531887277399,351,559588,37,1.70748996734619,34.0424880981445,28.8861103057861,19.7171379408534
"227","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","perezi","Carcharhinus perezi",0,378,1.34285714285714,222.942857142857,0,378,68,7699,32,46.7058525085449,278.391296386719,158.959518432617,189.3314170991,270,64618,32,3.3622899055481,30.6297092437744,25.6891002655029,23.3265333218459
"228","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","plumbeus","Carcharhinus plumbeus",0,280,1.34285714285714,222.942857142857,0,280,84,27074,28,0,331.996704101562,294.577453613281,188.984506478318,334,226147,28,-1.74990999698639,44.2368125915527,37.5705108642578,22.3982427538203
"229","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","porosus","Carcharhinus porosus",0,84,1.34285714285714,222.942857142857,0,84,65,2500,18,52.0491409301758,275.190368652344,152.594421386719,199.515082775879,261,23721,18,3.51210999488831,30.8931903839111,24.9090194702148,25.1588163431738
"230","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","sealei","Carcharhinus sealei",0,40,1.34285714285714,222.942857142857,0,40,25,1569,9,1.47218906879425,229.171600341797,209.369277954102,191.570981124771,103,14945,9,2.65948987007141,32.111988067627,27.2397994995117,28.3900350171852
"231","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","signatus","Carcharhinus signatus",0,600,1.34285714285714,222.942857142857,0,600,85,11555,39,13.9230327606201,339.606658935547,194.866714477539,178.569806350252,338,98234,39,0.873700022697449,30.6297092437744,25.5338802337646,20.0108148445026
"232","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","sorrah","Carcharhinus sorrah",0,140,1.34285714285714,222.942857142857,0,140,60,15210,23,0,306.709228515625,294.577453613281,174.831115104649,241,137831,23,2.50709009170532,35.6816902160645,27.4537200927734,26.4091696237316
"233","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","tilstoni","Carcharhinus tilstoni",0,150,1.34285714285714,222.942857142857,0,150,24,2061,23,58.7150726318359,239.355834960938,150.360961914062,194.499096174023,99,24356,23,2.85720992088318,32.3907127380371,26.2411994934082,25.7981365983524
"234","CARCHARHINIFORMES","CARCHARHINIDAE","Carcharhinus","tjutjot","Carcharhinus tjutjot",0,100,1.34285714285714,222.942857142857,0,100,38,5792,21,25.1599998474121,242.471099853516,196.984451293945,179.287017300643,150,88789,21,0.793610036373138,31.5088996887207,28.7154903411865,26.9323474266345
"235","LAMNIFORMES","ODONTASPIDIDAE","Carcharias","taurus","Carcharias taurus",0,232,0,232,0,232,95,19280,26,0,353.762603759766,294.577453613281,197.525088560012,377,190213,26,-1.0037100315094,35.6816902160645,27.6921100616455,19.7231662008846
"236","LAMNIFORMES","LAMNIDAE","Carcharodon","carcharias","Carcharodon carcharias",0,1200,0,1200,0,1200,111,338003,51,0,459.997863769531,348.090118408203,168.321453422749,447,5043147,51,-1.98351001739502,44.2368125915527,37.5705108642578,13.9864261332976
"237","LAMNIFORMES","LAMNIDAE","Carcharodon","carcharias","Carcharodon carcharias",0,1200,0,1200,0,1200,111,338003,51,0,459.997863769531,348.090118408203,168.321453422749,447,5043147,51,-1.98351001739502,44.2368125915527,37.5705108642578,13.9864261332976
"238","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","atromarginatus","Centrophorus atromarginatus",100,540,307.416666666667,1090.75,100,540,44,767,18,0,221.466812133789,170.473892211914,79.036970657662,177,4239,18,2.42590999603271,27.4379901885986,23.0645008087158,13.7267719910206
"239","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","granulosus","Centrophorus granulosus",50,1500,307.416666666667,1090.75,50,1500,86,38234,47,0,380.169738769531,374.896881103516,149.513347920706,346,313883,47,1.26030004024506,29.9358100891113,25.1129913330078,14.7720473268141
"240","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","harrissoni","Centrophorus harrissoni",220,1050,307.416666666667,1090.75,220,1050,20,851,23,168.364685058594,254.271621704102,45.0177001953125,197.700235960767,79,3144,23,4.18710994720459,19.3151912689209,2.90968036651611,10.2655650531973
"241","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","isodon","Centrophorus isodon",435,770,307.416666666667,1090.75,435,770,34,107,9,27.9614028930664,173.920059204102,56.7731704711914,94.8670737008068,138,909,9,5.27209997177124,12.1975908279419,1.66820049285889,8.09905666407972
"242","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","lesliei","Centrophorus lesliei",340,610,307.416666666667,1090.75,340,610,60,765,9,13.9230327606201,238.12028503418,74.5716323852539,111.290099810931,241,2948,9,5.74131011962891,14.1822004318237,1.64838123321533,10.0772589655388
"243","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","longipinnis","Centrophorus longipinnis",330,460,307.416666666667,1090.75,330,460,37,176,6,27.9614028930664,206.627502441406,80.1458206176758,128.334883624857,150,881,6,7.69960021972656,17.0009899139404,2.05299949645996,11.1128388073604
"244","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","moluccensis","Centrophorus moluccensis",128,823,307.416666666667,1090.75,128,823,73,4303,22,0,256.328704833984,185.809051513672,148.437183931044,289,25403,22,2.39819002151489,26.7353096008301,23.1825103759766,13.4225043039671
"245","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","seychellorum","Centrophorus seychellorum",1000,1000,307.416666666667,1090.75,1000,1000,1,1,1,77.7559967041016,88.0214767456055,10.2654800415039,81.8113632202148,4,2,1,5.94900989532471,6.22299003601074,0.272300243377686,6.1155948638916
"246","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","squamosus","Centrophorus squamosus",0,3366,307.416666666667,1090.75,0,3366,124,58888,81,0,393.683929443359,288.788452148438,198.777015921701,498,628718,81,-2.0998101234436,31.8292999267578,27.1278896331787,11.0776600192755
"247","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","tessellatus","Centrophorus tessellatus",260,820,307.416666666667,1090.75,260,820,40,1121,17,11.818078994751,222.346282958984,76.0674819946289,123.129676999204,160,4970,17,2.40130996704102,16.4116897583008,3.18689918518066,9.01316748576865
"248","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","uyato","Centrophorus uyato",210,1400,307.416666666667,1090.75,210,1400,112,17582,31,0,336.717315673828,116.775840759277,161.692430362782,450,127900,31,-2.09999990463257,24.5599899291992,12.7489099502563,10.6700648788256
"249","SQUALIFORMES","CENTROPHORIDAE","Centrophorus","westraliensis","Centrophorus westraliensis",616,750,307.416666666667,1090.75,616,750,9,34,4,169.553756713867,238.598876953125,33.1923065185547,210.40595739028,38,159,4,5.31319999694824,8.75380039215088,2.00380945205688,7.15408748050906
"250","SQUALIFORMES","ETMOPTERIDAE","Centroscyllium","excelsum","Centroscyllium excelsum",642,1000,360.571428571429,1207.85714285714,642,1000,9,72,8,30.2232093811035,156.080932617188,50.9079132080078,71.9665358861287,38,208,8,3.06108999252319,6.71199989318848,1.03002023696899,4.26120936870575
"251","SQUALIFORMES","ETMOPTERIDAE","Centroscyllium","fabricii","Centroscyllium fabricii",180,2250,360.571428571429,1207.85714285714,180,2250,131,30709,46,0,347.483215332031,140.058197021484,248.427892088055,524,310234,46,-2.09999990463257,21.4333896636963,8.88340950012207,4.87458424977341
"252","SQUALIFORMES","ETMOPTERIDAE","Centroscyllium","granulatum","Centroscyllium granulatum",262,500,360.571428571429,1207.85714285714,262,500,19,132,11,0,264.912567138672,160.713226318359,137.019680760124,76,610,11,4.13438987731934,11.7418909072876,3.85399007797241,6.98444875810967
"253","SQUALIFORMES","ETMOPTERIDAE","Centroscyllium","kamoharai","Centroscyllium kamoharai",500,1200,360.571428571429,1207.85714285714,500,1200,80,1083,15,47.7543334960938,250.5087890625,58.1790618896484,154.073100462515,320,13659,15,2.59640002250671,14.6429100036621,2.51589965820312,6.0623273995237
"254","SQUALIFORMES","ETMOPTERIDAE","Centroscyllium","nigrum","Centroscyllium nigrum",269,1143,360.571428571429,1207.85714285714,269,1143,88,2932,23,0,321.906158447266,160.713226318359,55.2372700034921,353,16104,23,2.90358996391296,14.0508003234863,4.81829071044922,7.17125088701897
"255","SQUALIFORMES","ETMOPTERIDAE","Centroscyllium","ornatum","Centroscyllium ornatum",521,1262,360.571428571429,1207.85714285714,521,1262,6,313,16,0,380.169738769531,370.397644042969,11.5247348566025,26,1601,16,5.31291007995605,13.3682909011841,0.847689628601074,9.08282788078313
"256","SQUALIFORMES","ETMOPTERIDAE","Centroscyllium","ritteri","Centroscyllium ritteri",150,1100,360.571428571429,1207.85714285714,150,1100,15,673,27,31.0741577148438,334.944488525391,245.359756469727,138.995793749284,58,5569,27,-1.17311000823975,19.5373096466064,17.132719039917,5.86221462215434
"257","SQUALIFORMES","SOMNIOSIDAE","Centroscymnus","coelolepis","Centroscymnus coelolepis",128,3675,139,2567,128,3675,124,94416,63,0.015979740768671,343.344909667969,178.899841308594,213.168069714612,493,1091143,63,-2.09999990463257,26.6309909820557,22.2912006378174,7.11314120296634
"258","SQUALIFORMES","SOMNIOSIDAE","Centroscymnus","owstonii","Centroscymnus owstonii",150,1459,139,2567,150,1459,89,12485,34,0,286.044219970703,171.679321289062,179.513752040397,355,125446,34,2.2720000743866,23.0791912078857,18.8637809753418,8.86908679192421
"259","SQUALIFORMES","SOMNIOSIDAE","Centroselachus","crepidater","Centroselachus crepidater",200,2080,200,2080,200,2080,112,21271,44,0,319.605224609375,112.062217712402,196.668676305325,450,178993,44,-2.08171010017395,19.436990737915,6.6648097038269,8.04201067615892
"260","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","albipinnum","Cephaloscyllium albipinnum",126,554,169.647058823529,466.705882352941,126,554,12,854,17,150.870529174805,269.814208984375,103.517181396484,237.254958981373,49,11093,17,2.52419996261597,17.7256908416748,14.2023191452026,11.0647670395433
"261","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","cooki","Cephaloscyllium cooki",225,300,169.647058823529,466.705882352941,225,300,5,24,4,79.5596008300781,137.004241943359,40.1055145263672,98.0409854253133,23,152,4,10.0731906890869,14.89089012146,3.43669986724854,12.5112863026167
"262","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","fasciatum","Cephaloscyllium fasciatum",200,450,169.647058823529,466.705882352941,200,450,15,187,11,21.2825050354004,224.526214599609,93.3037338256836,126.062027395728,60,1837,11,7.67718982696533,20.6966896057129,4.60087966918945,12.3364532381929
"263","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","hiscosellum","Cephaloscyllium hiscosellum",294,420,169.647058823529,466.705882352941,294,420,13,159,6,99.8573455810547,250.626770019531,104.350524902344,208.532764074937,52,1616,6,9.09930992126465,16.6453990936279,2.89968204498291,11.8053702741566
"264","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","isabellum","Cephaloscyllium isabellum",0,700,169.647058823529,466.705882352941,0,700,17,4200,41,150.186630249023,295.541198730469,122.719772338867,244.821686793736,67,50328,41,2.59618997573853,22.1254997253418,18.3831195831299,11.8791655947741
"265","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","laticeps","Cephaloscyllium laticeps",0,60,169.647058823529,466.705882352941,0,60,15,983,13,150.870529174805,279.959777832031,116.805679321289,241.54706043387,60,13592,13,2.52419996261597,26.071008682251,22.7893104553223,16.4027790450011
"266","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","pictum","Cephaloscyllium pictum",NA,NA,169.647058823529,466.705882352941,169.647058823529,466.705882352941,1,0,13,Inf,-Inf,-Inf,NA,5,154,13,7.79259014129639,16.1399002075195,3.61010074615479,10.8954995576437
"267","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","sarawakensis","Cephaloscyllium sarawakensis",82,200,169.647058823529,466.705882352941,82,200,32,575,9,47.6098327636719,231.265274047852,182.746170043945,155.915137660814,132,3250,9,2.58419990539551,26.82958984375,21.4545993804932,20.3692787358211
"268","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","signourum","Cephaloscyllium signourum",480,700,169.647058823529,466.705882352941,480,700,15,548,6,144.124664306641,221.806503295898,43.7241821289062,189.256242209107,60,6001,6,5.18191003799438,12.6682901382446,1.45660018920898,8.2680351336466
"269","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","silasi","Cephaloscyllium silasi",100,500,169.647058823529,466.705882352941,100,500,11,542,17,0,171.459518432617,158.399398803711,22.486777383463,44,2654,17,4.18231010437012,27.2676906585693,20.5698204040527,14.1141272295483
"270","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","speccum","Cephaloscyllium speccum",150,455,169.647058823529,466.705882352941,150,455,5,183,13,58.0806045532227,195.612152099609,119.972381591797,113.044617491342,22,2204,13,3.28199005126953,21.5679912567139,18.2378005981445,13.393711954193
"271","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","stevensi","Cephaloscyllium stevensi",240,274,169.647058823529,466.705882352941,240,274,1,1,2,149.726943969727,173.845657348633,24.1187133789062,160.808502197266,2,2,2,15.1364002227783,17.0966091156006,1.19240951538086,16.2708096504211
"272","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","sufflans","Cephaloscyllium sufflans",40,605,169.647058823529,466.705882352941,40,605,44,758,31,2.63690447807312,244.369537353516,208.125076293945,158.048444294992,174,6995,31,3.39938998222351,31.1424999237061,20.4468193054199,18.9428216011206
"273","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","umbratile","Cephaloscyllium umbratile",18,790,169.647058823529,466.705882352941,18,790,25,3182,39,32.8262786865234,372.569091796875,307.481292724609,205.627520904685,98,34076,39,-1.59721004962921,28.9845104217529,22.7616004943848,14.5827764052868
"274","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","variegatum","Cephaloscyllium variegatum",114,606,169.647058823529,466.705882352941,114,606,20,621,18,129.477142333984,227.573654174805,72.2240753173828,181.203602617298,79,8710,18,2.81431007385254,24.2735900878906,20.8524188995361,15.4609983340197
"275","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","ventriosum","Cephaloscyllium ventriosum",5,500,169.647058823529,466.705882352941,5,500,74,3480,36,0,294.344696044922,290.384582519531,114.536111443002,296,44406,36,2.65929007530212,32.6036109924316,28.8861103057861,13.884367495739
"276","CARCHARHINIFORMES","SCYLIORHINIDAE","Cephaloscyllium","zebrum","Cephaloscyllium zebrum",444,454,169.647058823529,466.705882352941,444,454,1,2,1,169.007202148438,179.321258544922,10.3140563964844,172.895721435547,6,27,1,10.3978099822998,12.3553094863892,1.31561946868896,11.2576380835639
"277","CARCHARHINIFORMES","PENTANCHIDAE","Cephalurus","cephalus","Cephalurus cephalus",155,927,155,927,155,927,10,396,24,0,70.747917175293,61.3866996765137,10.6766880103434,39,2397,24,2.83788990974426,16.7597103118896,12.4654197692871,9.48551720681666
"278","LAMNIFORMES","CETORHINIDAE","Cetorhinus","maximus","Cetorhinus maximus",0,1264,0,1264,0,1264,132,1081528,52,0,459.997863769531,383.843658447266,183.83016782278,530,17066375,52,-2.09999990463257,44.2368125915527,37.5705108642578,12.4436464164414
"279","CARCHARHINIFORMES","HEMIGALEIDAE","Chaenogaleus","macrostoma","Chaenogaleus macrostoma",0,160,0,160,0,160,40,5700,23,0,306.709228515625,294.577453613281,166.103802301424,157,62391,23,1.2731100320816,35.6816902160645,28.4181900024414,26.2976748527832
"280","ORECTOLOBIFORMES","HEMISCYLLIIDAE","Chiloscyllium","arabicum","Chiloscyllium arabicum",2,100,1,66.7142857142857,2,100,24,1079,21,0,306.709228515625,294.577453613281,147.336042618067,93,12935,21,4.2436900138855,35.6816902160645,26.0506992340088,25.312648710082
"281","ORECTOLOBIFORMES","HEMISCYLLIIDAE","Chiloscyllium","burmensis","Chiloscyllium burmensis",0,30,1,66.7142857142857,0,30,9,109,7,0,223.563735961914,221.014297485352,190.532589413704,34,886,7,11.1534996032715,31.3379898071289,18.4356994628906,28.0523452091432
"282","ORECTOLOBIFORMES","HEMISCYLLIIDAE","Chiloscyllium","caeruleopunctatum","Chiloscyllium caeruleopunctatum",NA,NA,1,66.7142857142857,1,66.7142857142857,2,14,14,149.490524291992,238.721786499023,71.0283050537109,211.268107822963,9,206,14,3.09769010543823,27.9230995178223,24.4137001037598,24.5829757301553
"283","ORECTOLOBIFORMES","HEMISCYLLIIDAE","Chiloscyllium","griseum","Chiloscyllium griseum",5,100,1,66.7142857142857,5,100,25,1723,20,0,232.484375,232.484375,148.197253924639,97,15007,20,4.23759984970093,30.828800201416,25.6907806396484,27.0188239391126
"284","ORECTOLOBIFORMES","HEMISCYLLIIDAE","Chiloscyllium","hasselti","Chiloscyllium hasselti",0,12,1,66.7142857142857,0,12,30,308,3,0,280.892303466797,240.769912719727,194.823172333953,121,2738,3,4.16390991210938,32.111988067627,26.3395080566406,28.542026897344
"285","ORECTOLOBIFORMES","HEMISCYLLIIDAE","Chiloscyllium","indicum","Chiloscyllium indicum",0,90,1,66.7142857142857,0,90,53,6217,19,0,315.300323486328,240.769912719727,180.510908842279,211,60521,19,2.65948987007141,32.111988067627,27.2397994995117,26.6182357883231
"286","ORECTOLOBIFORMES","HEMISCYLLIIDAE","Chiloscyllium","plagiosum","Chiloscyllium plagiosum",0,50,1,66.7142857142857,0,50,42,3142,11,0,309.783233642578,240.769912719727,195.684747830688,168,27920,11,2.62009000778198,32.111988067627,27.2397994995117,27.0129633312922
"287","ORECTOLOBIFORMES","HEMISCYLLIIDAE","Chiloscyllium","punctatum","Chiloscyllium punctatum",0,85,1,66.7142857142857,0,85,64,6337,18,0,314.794982910156,240.769912719727,188.19893503001,256,63986,18,2.69889998435974,32.3907127380371,27.2327899932861,26.5486025941103
"288","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","argiloba","Chimaera argiloba",370,520,511.545454545455,1130.27272727273,370,520,11,66,6,108.542175292969,250.626770019531,76.4239654541016,197.800277594364,46,253,6,7.65759992599487,12.868800163269,2.28709983825684,9.86048398375982
"289","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","bahamaensis","Chimaera bahamaensis",732,1506,511.545454545455,1130.27272727273,732,1506,1,0,16,Inf,-Inf,-Inf,NA,1,16,16,3.97529006004333,9.529709815979,1.65570020675659,5.51936066150665
"290","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","buccanigella","Chimaera buccanigella",495,960,511.545454545455,1130.27272727273,495,960,1,10,10,202.237640380859,223.918243408203,11.0559997558594,214.47611541748,4,20,10,7.43778991699219,13.3154907226562,0.704519271850586,10.5524085283279
"291","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","carophila","Chimaera carophila",846,1350,511.545454545455,1130.27272727273,846,1350,20,667,11,152.658447265625,249.168807983398,50.5949096679688,191.31124004038,81,4476,11,2.39469003677368,7.59000015258789,3.04410028457642,4.72161088850586
"292","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","cubana","Chimaera cubana",180,1050,511.545454545455,1130.27272727273,180,1050,12,887,25,46.7058525085449,236.782333374023,116.775840759277,151.26916285432,50,5568,25,4.31851005554199,26.0894088745117,2.89620971679688,12.9101864881385
"293","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","didierae","Chimaera didierae",1000,1100,511.545454545455,1130.27272727273,1000,1100,2,9,3,195.281204223633,217.034912109375,17.2360992431641,205.292341444227,5,17,3,5.44508981704712,7.73699998855591,1.0201997756958,6.56418881696813
"294","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","fulva","Chimaera fulva",798,1095,511.545454545455,1130.27272727273,798,1095,15,186,7,140.65754699707,226.605728149414,51.5863494873047,188.013138145529,62,758,7,3.3023099899292,7.32158994674683,1.58629989624023,5.07977428222395
"295","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","jordani","Chimaera jordani",716,780,511.545454545455,1130.27272727273,716,780,1,0,3,Inf,-Inf,-Inf,NA,2,5,3,3.66840004920959,4.5080099105835,0.430890083312988,4.13681607246399
"296","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","lignaria","Chimaera lignaria",400,1800,511.545454545455,1130.27272727273,400,1800,21,2721,31,150.412582397461,287.498016357422,60.9449462890625,207.717178025083,82,14580,31,2.48759007453918,11.9233903884888,2.06208992004395,6.08029382255015
"297","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","macrospina","Chimaera macrospina",435,1300,511.545454545455,1130.27272727273,435,1300,19,890,20,61.0586776733398,255.260375976562,93.4308700561523,174.194482816203,75,6453,20,3.01250004768372,14.2751903533936,2.51589965820312,7.35995052260945
"298","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","monstrosa","Chimaera monstrosa",200,1663,511.545454545455,1130.27272727273,200,1663,65,13206,36,40.0082778930664,337.487457275391,87.8177642822266,240.693910000524,259,121794,36,-2.09999990463257,22.0705909729004,12.7489099502563,7.59862073780378
"299","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","notafricana","Chimaera notafricana",680,1000,511.545454545455,1130.27272727273,680,1000,10,88,7,128.173568725586,229.584823608398,81.8220977783203,194.853553771973,39,298,7,1.26030004024506,11.2639999389648,3.82948064804077,4.73997078565943
"300","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","obscura","Chimaera obscura",450,1080,511.545454545455,1130.27272727273,450,1080,17,179,15,152.103454589844,225.555145263672,41.3293304443359,184.25186643121,70,816,15,3.82649993896484,13.1493997573853,2.51589965820312,7.64129301730324
"301","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","ogilbyi","Chimaera ogilbyi",139,872,511.545454545455,1130.27272727273,139,872,41,783,22,29.1858520507812,269.795135498047,119.972381591797,168.465023669247,164,4686,22,2.81431007385254,21.3533897399902,17.566801071167,11.6424618712664
"302","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","opalescens","Chimaera opalescens",800,1975,511.545454545455,1130.27272727273,800,1975,34,700,24,99.5865783691406,269.028259277344,52.4873504638672,229.190781021118,137,3661,24,3.91059994697571,11.608790397644,1.45531940460205,6.58748645822847
"303","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","orientalis","Chimaera orientalis",560,1138,511.545454545455,1130.27272727273,560,1138,29,480,13,0,99.5713119506836,83.1312408447266,39.270268744727,114,1988,13,3.67008996009827,8.44940948486328,1.45941019058228,5.68199549918203
"304","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","owstoni","Chimaera owstoni",650,900,511.545454545455,1130.27272727273,650,900,12,87,6,38.6596260070801,150.964416503906,43.0672836303711,91.1626533859078,48,917,6,2.91441011428833,9.50409030914307,1.83440017700195,4.66196907879612
"305","CHIMAERIFORMES","CHIMAERIDAE","Chimaera","panthera","Chimaera panthera",327,1020,511.545454545455,1130.27272727273,327,1020,8,270,18,162.25471496582,230.854782104492,39.7870483398438,202.050963959871,31,1309,18,4.73858976364136,15.673490524292,2.54859066009521,9.22381718783455
